main_id,incident_id,incident_type,region_of_incident,incident_date,incident_year,reported_month,number_of_dead,minimum_estimated_number_of_missing,total_number_of_dead_and_missing,number_of_survivors,number_of_females,number_of_males,number_of_children,region_of_origin,cause_of_death,migration_route,location_of_death,information_source,coordinates,unsd_geographical_grouping,article_title,source_quality,url,lon,lat,death_cause_clean
2021.MMP01037,2021.MMP01037,Incident,North America,2021-09-08,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.365833 31.935556,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.365833,31.935556,Mixed or unknown
2021.MMP01038,2021.MMP01038,Incident,North America,2021-09-08,2021,September,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.4077 31.88375,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.4077,31.88375,Mixed or unknown
2021.MMP01039,2021.MMP01039,Incident,North America,2021-09-09,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.2135 32.065317,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.2135,32.065317,Mixed or unknown
2021.MMP01040,2021.MMP01040,Incident,North America,2021-09-09,2021,September,1.0,,1,,,1.0,1.0,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.008056 31.421389,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.008056,31.421389,Harsh environmental conditions
2021.MMP01041,2021.MMP01041,Incident,North America,2021-09-09,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.0075 31.421667,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.0075,31.421667,Mixed or unknown
2021.MMP01042,2021.MMP01042,Incident,North America,2021-09-10,2021,September,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.58355 31.967333,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.58355,31.967333,Harsh environmental conditions
2021.MMP01043,2021.MMP01043,Incident,North America,2021-09-11,2021,September,1.0,,1,,1.0,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.0191 31.686067,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.0191,31.686067,Harsh environmental conditions
2021.MMP01044,2021.MMP01044,Incident,North America,2021-09-13,2021,September,1.0,,1,,1.0,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.050117 31.663367,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.050117,31.663367,Harsh environmental conditions
2021.MMP01045,2021.MMP01045,Incident,North America,2021-09-14,2021,September,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.062826 31.679026,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.062826,31.679026,Harsh environmental conditions
2021.MMP01046,2021.MMP01046,Incident,North America,2021-09-15,2021,September,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.145533 32.642067,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.145533,32.642067,Harsh environmental conditions
2021.MMP01047,2021.MMP01047,Incident,North America,2021-09-15,2021,September,1.0,,1,,1.0,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.359017 32.226967,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.359017,32.226967,Harsh environmental conditions
2021.MMP01048,2021.MMP01048,Incident,North America,2021-09-15,2021,September,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.71192 32.01597,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.71192,32.01597,Harsh environmental conditions
2021.MMP01049,2021.MMP01049,Incident,North America,2021-09-16,2021,September,1.0,,1,,1.0,,,Central America,Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.85433 31.66209,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.85433,31.66209,Mixed or unknown
2021.MMP01050,2021.MMP01050,Incident,North America,2021-09-20,2021,September,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.144633 31.824417,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.144633,31.824417,Harsh environmental conditions
2021.MMP01051,2021.MMP01051,Incident,North America,2021-09-20,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.858 31.898,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.858,31.898,Mixed or unknown
2021.MMP01052,2021.MMP01052,Incident,North America,2021-09-22,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.127895 32.412094,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.127895,32.412094,Mixed or unknown
2021.MMP01053,2021.MMP01053,Incident,North America,2021-09-22,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.12907 32.41607,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.12907,32.41607,Mixed or unknown
2021.MMP01054,2021.MMP01054,Incident,North America,2021-09-26,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.766149 32.143655,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.766149,32.143655,Mixed or unknown
2021.MMP01055,2021.MMP01055,Incident,North America,2021-09-30,2021,September,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.13031 32.02558,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.13031,32.02558,Mixed or unknown
2021.MMP01056,2021.MMP01056,Incident,North America,2021-09-30,2021,September,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -109.08638 31.41571,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-109.08638,31.41571,Mixed or unknown
2021.MMP0159,2021.MMP0159,Incident,North America,2021-11-11,2021,November,1.0,,1,,,1.0,,Unknown,Mixed or unknown,US-Mexico border crossing,"Hudspeth County, Texas, USA",NBC, -105.367605 30.919475,Northern America,Migrants lead border officials to body of man who died in West Texas wilderness,1.0,https://archive.vn/jU7er#selection-1111.3-1111.82,-105.367605,30.919475,Mixed or unknown
2021.MMP0160,2021.MMP0160,Cumulative Incident,North America,2021-11-11,2021,November,12.0,,12,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Various locations in Hudspeth County, Texas, USA",NBC, -105.526907 31.34266,Northern America,Migrants lead border officials to body of man who died in West Texas wilderness,1.0,https://archive.vn/jU7er,-105.526907,31.34266,Mixed or unknown
2021.MMP0163,2021.MMP0163,Incident,North America,2021-11-03,2021,November,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Comanche Maveric Ranch,Eagle Pass, Texas",Zócalo, -100.3980276 28.69718335,Northern America,Hallan a migrante hondureño muerto,1.0,https://archive.ph/yanZ7,-100.3980276,28.69718335,Mixed or unknown
2021.MMP0164,2021.MMP0164,Incident,Central America,2021-11-04,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Near Colonia Benito Juarez, Ciudad Acuña,Coahuila de Zaragoza, Mexico","Periodico La Voz, Zócalo", -100.9371237 29.33100471,Central America,En aguas del río Bravo encuentran un cuerpo flotando,1.0,https://archive.ph/Je5fv,-100.9371237,29.33100471,Drowning
2021.MMP0166,2021.MMP0166,Incident,Central America,2021-11-08,2021,November,1.0,,1,,,1.0,,Caribbean,Violence,US-Mexico border crossing,"800 meters from the Santa Teresa International Bridge, Ciudad Juarez, Chihuahua,Mexico","El Sol de Parral, El Informador", -106.6739087 31.78388571,Central America,"Hallan a migrante muerto junto a muro fronterizo en Ciudad Juárez, México",3.0,https://archive.ph/Jq6nb,-106.6739087,31.78388571,Violence
2021.MMP0192,2021.MMP0192,Incident,North America,2021-11-20,2021,November,1.0,,1,,,,1.0,Central America,Mixed or unknown,US-Mexico border crossing,"At the Rio Grande Regional Hospital in McAllen, Hidalgo County, Texas, USA",US Border Patrol, -98.2218036 26.18597568,Northern America,"CBP Statement on Infant Death in Rio Grande Valley, Texas",5.0,https://archive.ph/mwRNd,-98.2218036,26.18597568,Mixed or unknown
2021.MMP0193,2021.MMP0193,Incident,North America,2021-11-18,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Off road FM2644, Maverick County, Texas, USA",Super Channel 12, -100.2978741 28.50894329,Northern America,Hallan a migrante ilegal muerto en Eagle Pass; son ya 124 los fallecidos,1.0,https://archive.ph/iuyaY,-100.2978741,28.50894329,Harsh environmental conditions
2021.MMP0196,2021.MMP0196,Incident,Central America,2021-11-09,2021,November,1.0,,1,,,1.0,,Central America,Drowning,US-Mexico border crossing,"Rio Bravo near Ejido La Navaja, Piedras Negras, Coahuila, Mexico",Periodico La Voz, -100.5149548 28.74146784,Central America,"Presumen es sabinense ahogado en ""el Bravo""",3.0,https://archive.ph/4hA5x,-100.5149548,28.74146784,Drowning
2021.MMP0197,2021.MMP0197,Incident,Central America,2021-11-17,2021,November,1.0,,1,,,1.0,,Caribbean,Drowning,US-Mexico border crossing,"Rio Bravo, Ciudad Acuña, Coahuila, Mexico",Zócalo, -100.9419958 29.337114,Central America,Identifican a otro ahogado en el río,1.0,https://archive.ph/caoMQ,-100.9419958,29.337114,Drowning
2021.MMP0198,2021.MMP0198,Incident,North America,2021-11-09,2021,November,1.0,,1,,1.0,,,Central America,Vehicle accident / death linked to hazardous transport,US-Mexico border crossing,"8200 road & Mangana-Hein Road close to Laredo, Webb County, Texas, USA",LMT Online, -99.39363979 27.35145783,Northern America,Conductor golpeó fatalmente a un migrante en la U.S. 83,1.0,https://archive.ph/0cWxL,-99.39363979,27.35145783,Vehicle accident
2021.MMP0199,"2021.MMP01991180,2021.MMP01991181",Split Incident,North America,2021-11-12,2021,November,2.0,,2,,,2.0,,Latin America / Caribbean (P),Vehicle accident / death linked to hazardous transport,US-Mexico border crossing,"At the intersection of U.S. 83 and Lomas del Sur Boulevard, Laredo, Webb County, Texas, USA","US Border Patrol, LMT Online, La Verdad de Tamaulipas", -99.47690982 27.46325091,Northern America,Mueren en choque dos indocumentados y 6 heridos,5.0,https://archive.ph/OpOcC,-99.47690982,27.46325091,Vehicle accident
2021.MMP0202,2021.MMP0202,Incident,Central America,2021-11-24,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Bernardo Norzagaray Av., Ciudad Juárez, Chihuaua, Mexico","El Heraldo de Juarez, Net Noticias Mexico", -106.5108068 31.76157513,Central America,Encuentran a presunto migrante muerto a metros del muro fronterizo,3.0,https://archive.ph/xHB1f,-106.5108068,31.76157513,Mixed or unknown
2021.MMP0207,2021.MMP0207,Incident,North America,2021-11-22,2021,November,1.0,,1,1.0,,1.0,1.0,Central America,Sickness / lack of access to adequate healthcare,US-Mexico border crossing,"Rio Grande Regional Hospital in McAllen, Hidalgo County, Texas, USA - after being apprehended south of La Joya, Texas",US Border Patrol, -98.2218036 26.18597568,Northern America,"CBP Statement on death of 4-year-old migrant in the Rio Grande Valley, Texas",5.0,https://archive.ph/6TXeq,-98.2218036,26.18597568,Sickness inadequate healthcare access
2021.MMP0220,2021.MMP0220,Incident,Central America,2021-11-28,2021,November,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"KM159 of the Santo Domingo highway, Piedras Negras, Cohauila, Mexico","Zócalo, La Voz", -100.5113811 28.69945954,Central America,Muere migrante de un infarto,3.0,https://archive.ph/8Dxd3,-100.5113811,28.69945954,Harsh environmental conditions
2021.MMP0221,2021.MMP0221,Incident,North America,2021-11-24,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"In the canal near Paisano and Schuster, El Paso, El Paso County, Texas, USA",ABC 7 Kvia News, -106.4227072 31.75327019,Northern America,El Paso firefighters pull body out of canal near border,1.0,https://archive.ph/zxOPO,-106.4227072,31.75327019,Drowning
2021.MMP0222,2021.MMP0222,Incident,North America,2021-12-02,2021,December,1.0,,1,,,1.0,,Caribbean,Accidental death,US-Mexico border crossing,"After falling from border wall near Tornillo, Texas, USA","El Mañana, News 4 San Antonio", -106.1249055 31.42536159,Northern America,Migrante cubano muere al caer de muro fronterizo,3.0,https://archive.ph/kvuve,-106.1249055,31.42536159,Accidental death
2021.MMP0230,2021.MMP0230,Incident,North America,2021-10-02,2021,October,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.643853 32.489937,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.643853,32.489937,Mixed or unknown
2021.MMP0231,2021.MMP0231,Incident,North America,2021-10-02,2021,October,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.938056 31.418889,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.938056,31.418889,Harsh environmental conditions
2021.MMP0232,2021.MMP0232,Incident,North America,2021-10-06,2021,October,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.6436 32.4559,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.6436,32.4559,Mixed or unknown
2021.MMP0233,2021.MMP0233,Incident,North America,2021-10-08,2021,October,1.0,,1,,,1.0,1.0,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -109.37305 31.45417,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-109.37305,31.45417,Harsh environmental conditions
2021.MMP0234,2021.MMP0234,Incident,North America,2021-10-11,2021,October,1.0,,1,,,1.0,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.1771 31.419583,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.1771,31.419583,Harsh environmental conditions
2021.MMP0235,2021.MMP0235,Incident,North America,2021-10-13,2021,October,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.025369 32.305756,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.025369,32.305756,Mixed or unknown
2021.MMP0236,2021.MMP0236,Incident,North America,2021-10-14,2021,October,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.7592845 32.021791,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.7592845,32.021791,Mixed or unknown
2021.MMP0237,2021.MMP0237,Incident,North America,2021-10-18,2021,October,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.42424 31.75722,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.42424,31.75722,Mixed or unknown
2021.MMP0238,2021.MMP0238,Incident,North America,2021-10-20,2021,October,1.0,,1,,1.0,,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.24361 31.51061,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.24361,31.51061,Harsh environmental conditions
2021.MMP0239,2021.MMP0239,Incident,North America,2021-10-28,2021,October,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.709361 32.46229,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.709361,32.46229,Mixed or unknown
2021.MMP0240,2021.MMP0240,Incident,North America,2021-10-29,2021,October,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.636 32.456583,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.636,32.456583,Harsh environmental conditions
2021.MMP0241,2021.MMP0241,Incident,North America,2021-11-03,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.12511 32.47055,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.12511,32.47055,Mixed or unknown
2021.MMP0242,2021.MMP0242,Incident,North America,2021-11-03,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.11639 32.47054,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.11639,32.47054,Mixed or unknown
2021.MMP0243,2021.MMP0243,Incident,North America,2021-11-04,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.67715 32.09045,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.67715,32.09045,Mixed or unknown
2021.MMP0244,2021.MMP0244,Incident,North America,2021-11-11,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.106028 31.447194,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.106028,31.447194,Mixed or unknown
2021.MMP0245,2021.MMP0245,Incident,North America,2021-11-12,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.9953 31.695683,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.9953,31.695683,Mixed or unknown
2021.MMP0246,2021.MMP02461228,Split Incident,North America,2021-11-12,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),Violence,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.707795 31.83074842,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.707795,31.83074842,Violence
2021.MMP0247,2021.MMP02471229,Split Incident,North America,2021-11-12,2021,November,1.0,,1,,,1.0,,Central America,Violence,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.707795 31.83074842,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.707795,31.83074842,Violence
2021.MMP0248,2021.MMP0248,Incident,North America,2021-11-15,2021,November,1.0,,1,,1.0,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -110.83563 31.51492,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-110.83563,31.51492,Mixed or unknown
2021.MMP0249,2021.MMP0249,Incident,North America,2021-11-24,2021,November,1.0,,1,,,1.0,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water",US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -111.0488462 31.55340819,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-111.0488462,31.55340819,Harsh environmental conditions
2021.MMP0250,2021.MMP0250,Incident,North America,2021-11-25,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.15643 32.39344,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.15643,32.39344,Mixed or unknown
2021.MMP0251,2021.MMP0251,Incident,North America,2021-11-25,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.15721 32.39351,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.15721,32.39351,Mixed or unknown
2021.MMP0252,2021.MMP0252,Incident,North America,2021-11-25,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.1462 32.39028,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.1462,32.39028,Mixed or unknown
2021.MMP0253,2021.MMP0253,Incident,North America,2021-11-25,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -113.15846 32.39372,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-113.15846,32.39372,Mixed or unknown
2021.MMP0254,2021.MMP0254,Incident,North America,2021-11-29,2021,November,1.0,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,US-Mexico border crossing,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME), -112.019333 31.688633,Northern America,,5.0,https://humaneborders.info/app/mapa.asp,-112.019333,31.688633,Mixed or unknown
2021.MMP0255,2021.MMP0255,Incident,North America,2021-12-05,2021,December,1.0,,1,,,,,Central America,Mixed or unknown,US-Mexico border crossing,"Unspecified location in desert near Van Horn, Culberson county, Texas, USA",Breitbart News, -104.6716081 30.92051284,Northern America,Remains of Suspected Migrant Found in West Texas Desert near Border,1.0,https://archive.ph/jPtaC,-104.6716081,30.92051284,Mixed or unknown
2021.MMP0265,2021.MMP0265,Incident,Central America,2021-12-07,2021,December,1.0,,1,,,1.0,,Latin America / Caribbean (P),Drowning,US-Mexico border crossing,"Rio Grande, near  ""Isla del Mudo"", Santa Maria sector, Piedras Negras, Coahuila, Mexico","GMN Noticias,Periodico La Voz", -100.5090504 28.72504964,Central America,Recuperan cuerpo de hombre ahogado en el río Bravo,3.0,https://archive.ph/qFuv5,-100.5090504,28.72504964,Drowning
2021.MMP0266,2021.MMP0266,Incident,North America,2021-09-22,2021,September,1.0,,1,,,1.0,,Central America,Mixed or unknown,US-Mexico border crossing,"Along Highway 59, El Toro, Jackson County Texas, USA","Chapin TV,Victoria Advocate", -96.7257861 28.95958079,Northern America,Identifican a migrante guatemalteco fallecido en Estados Unidos,3.0,https://archive.vn/wip/cBlTK,-96.7257861,28.95958079,Mixed or unknown
2021.MMP0272,2021.MMP0272,Incident,Central America,2021-12-15,2021,December,1.0,,1,9.0,,1.0,,Central America,Vehicle accident / death linked to hazardous transport,US-Mexico border crossing,"KM115 of Federal Highway 2, between Piedras Negras and Nuevo Laredo, near Guerrero, Coahuila, Mexico","La Jornada de San Luis, Milenio", -100.392501 28.344805,Central America,Se voltea una pick up en Coahuila; hay un migrante muerto y 9 heridos,3.0,https://archive.ph/zSQvC,-100.392501,28.344805,Vehicle accident
